,speaker,recording,year,topic,VowelN,t1,t2,timetoIPend,VowelQ,vstress,word,wstress,VoiceQ,hnr_mid,hnr_mean,f0_mid,f0_mean,duration,center
1,S01,21_07_20_NorteWestfalia_307,2021,same topic,5,6.496012018165661,6.566150356985166,0.92467255812985,o,3_pre_n,Norte,,,20.151043300941527,14.598302012674592,148.62124345124366,149.44218392011877,0.07013833881950493,6.531081187575413
2,S01,21_07_20_NorteWestfalia_307,2021,same topic,4,6.706787979737032,6.795447680440774,0.7138965965584791,e,2_pre_n,Norte,,,14.633910150962489,10.577552115909395,146.3580001846271,147.12948871431703,0.08865970070374196,6.751117830088903
3,S01,21_07_20_NorteWestfalia_307,2021,same topic,3,6.880951391202894,6.931727683877112,0.5397331850926177,e,1_pre_n,Westfalia,penultimate,,12.138512809136714,9.011341740069676,150.40215910635695,146.58189516126927,0.050776292674218126,6.906339537540003
4,S01,21_07_20_NorteWestfalia_307,2021,same topic,2,7.088758070480713,7.164922509492041,0.3319265058147982,a,n,Westfalia,penultimate,,-198.3372753807789,-0.05665538028466001,,,0.07616443901132808,7.126840289986378
5,S01,21_07_20_NorteWestfalia_307,2021,same topic,1,7.255191474246207,7.420684576295511,0.16549310204930467,ia,1_post_n,Westfalia,penultimate,whisper,-200.0,,,90.01966091016634,0.16549310204930467,7.337938025270859
0,S01,21_07_08_diciembre_186,2021,adjacent topic,5,8.855873661520498,8.941069900946337,0.7413223681608585,o,3_pre_n,veintidos,,,12.631561109085839,13.254994151765459,141.69345637088287,141.6341746454361,0.08519623942583898,8.898471781233418
1,S01,21_07_08_diciembre_186,2021,adjacent topic,4,9.017497724220878,9.067440347332576,0.5796983054604787,e,2_pre_n,de,,creaky,11.461915526401025,9.857380549938055,127.74388451819384,125.4691583018248,0.049942623111698836,9.042469035776726
2,S01,21_07_08_diciembre_186,2021,adjacent topic,3,9.099715063712559,9.151347711729525,0.49748096596879776,i,1_pre_n,diciembre,penultimate,creaky,-200.0,,,100.58371263681974,0.05163264801696599,9.125531387721042
3,S01,21_07_08_diciembre_186,2021,adjacent topic,2,9.274735368829015,9.332022495339492,0.32246066085234126,ie,n,diciembre,penultimate,creaky,-200.0,,,,0.05728712651047729,9.303378932084254
4,S01,21_07_08_diciembre_186,2021,adjacent topic,1,9.475675103298128,9.597196029681356,0.1215209263832282,e,1_post_n,diciembre,penultimate,whisper,-200.0,,,,0.1215209263832282,9.536435566489743
0,S01,21_07_20_cuestion_306,2021,adjacent topic,5,9.270468939886207,9.327558616625996,0.9813467987789366,a,4_pre_n,han,,,3.0480728298619613,3.394827947030803,154.99342360485596,154.282429509486,0.05708967673978904,9.299013778256102
1,S01,21_07_20_cuestion_306,2021,adjacent topic,4,9.444640835024547,9.511406728160912,0.8071749036405969,ue,3_pre_n,puesto,,,7.6817240103457465,6.109675911085911,152.275732779901,152.5265466467886,0.06676589313636505,9.478023781592729
2,S01,21_07_20_cuestion_306,2021,adjacent topic,3,9.635840410594081,9.705021986743374,0.6159753280710625,oe,2_pre_n,puesto,,,6.879035887107894,5.655442066640848,142.24167655900973,145.55414265135286,0.06918157614929221,9.670431198668727
3,S01,21_07_20_cuestion_306,2021,adjacent topic,2,9.807109440813448,9.866134360832554,0.44470629785169535,ue,1_pre_n,cuestión*,ultimate,,7.051840251928369,5.427178954019002,136.87599270574884,136.86128128523777,0.05902492001910531,9.836621900823001
4,S01,21_07_20_cuestion_306,2021,adjacent topic,1,9.995806294938747,10.1093990004355,0.25600944372639667,io,n,cuestión*,ultimate,whisper,-3.1416623981156464,-0.3156493089196988,,,0.11359270549675315,10.052602647687124
0,S01,21_07_12_diecisiete_207,2021,adjacent topic,5,8.058729739065015,8.123292281181744,0.7521551794646477,i,3_pre_n,mil,,,13.281190344310918,14.487911746850045,169.14974137350242,166.93259511813844,0.06456254211672885,8.09101101012338
1,S01,21_07_12_diecisiete_207,2021,adjacent topic,4,8.208397450335616,8.270758996698365,0.6024874681940471,ie,2_pre_n,diecisiete,penultimate,,11.404278497690486,7.86421730010776,127.87028867294218,126.71925204311577,0.06236154636274982,8.23957822351699
2,S01,21_07_12_diecisiete_207,2021,adjacent topic,3,8.380980639680999,8.425000554760587,0.4299042788486638,i,1_pre_n,diecisiete,penultimate,creaky,22.687295982822327,6.315795705786468,115.63752430555459,114.19714451408291,0.04401991507958769,8.402990597220793
3,S01,21_07_12_diecisiete_207,2021,adjacent topic,2,8.525246215857692,8.5920097537284,0.2856387026719709,ie,n,diecisiete,penultimate,whisper,-200.0,,,,0.06676353787070788,8.558627984793045
4,S01,21_07_12_diecisiete_207,2021,adjacent topic,1,8.680783249138903,8.810884918529663,0.1301016693907595,e,1_post_n,diecisiete,penultimate,whisper,-200.0,,,,0.1301016693907595,8.745834083834282
0,S01,21_05_10_oficial_274,2021,same topic,5,9.761967423747345,9.827644006518577,0.8449077863208991,e,4_pre_n,de,,,5.330463259630935,6.524677530855292,122.96710054925425,125.49548860053038,0.065676582771232,9.794805715132961
1,S01,21_05_10_oficial_274,2021,same topic,4,9.875806833884146,9.953159253592487,0.7310683761840977,u,3_pre_n,luto,,,10.876910926945355,11.306603089707167,123.35631674028649,123.12117014477805,0.07735241970834039,9.914483043738317
2,S01,21_05_10_oficial_274,2021,same topic,3,10.046728833772441,10.11532437577795,0.560146376295803,oo,2_pre_n,oficial,ultimate,,5.133352657816249,2.3486809103638837,,,0.0685955420055091,10.081026604775197
3,S01,21_05_10_oficial_274,2021,same topic,2,10.2449242650179,10.306222408937717,0.361950945050344,i,1_pre_n,oficial,ultimate,whisper,-7.866363729010862,3.12080792192791,122.21601242529569,122.2022389522832,0.06129814391981725,10.275573336977809
4,S01,21_05_10_oficial_274,2021,same topic,1,10.355844715920425,10.491576320314303,0.25103049414781964,ia,n,oficial,ultimate,whisper,-200.0,,,,0.13573160439387877,10.423710518117364
0,S01,21_05_10_desabastecimiento_273,2021,same topic,5,10.159132739840338,10.211588431405216,0.7691449886624202,a,3_pre_n,desabastecimiento,penultimate,,13.288230183366727,10.394175623412496,146.95305694955795,144.34870579140633,0.05245569156487839,10.185360585622778
1,S01,21_05_10_desabastecimiento_273,2021,same topic,4,10.336824608649207,10.384034731057596,0.5914531198535506,e,2_pre_n,desabastecimiento,penultimate,,10.547839298134338,8.903357727221435,145.1314141629789,144.69542050974812,0.047210122408388955,10.360429669853403
2,S01,21_05_10_desabastecimiento_273,2021,same topic,3,10.473958773740245,10.512925858902726,0.45431895476251327,i,1_pre_n,desabastecimiento,penultimate,,7.884675458778275,8.239371284482544,141.05538635280078,138.3837004355756,0.03896708516248104,10.493442316321484
3,S01,21_05_10_desabastecimiento_273,2021,same topic,2,10.570493395730873,10.680913662954378,0.35778433277188526,ie,n,desabastecimiento,penultimate,whisper,-205.6523092372336,4.463053533646438,,87.84100674945569,0.11042026722350506,10.625703529342626
4,S01,21_05_10_desabastecimiento_273,2021,same topic,1,10.802790627903578,10.928277728502758,0.12548710059918022,o,1_post_n,desabastecimiento,penultimate,whisper,-200.0,,,,0.12548710059918022,10.865534178203168
0,S01,21_07_20_continuar_300,2021,same topic ,5,7.549020866660557,7.675287960286196,0.9856190182243498,a,4_pre_n,va,,,4.667576467114474,3.5041085684215774,192.64761440926114,187.65184182407205,0.12626709362563915,7.612154413473377
1,S01,21_07_20_continuar_300,2021,same topic ,4,7.781452613024616,7.864229311604771,0.7531872718602912,a,3_pre_n,a,,,5.75356899496666,3.6112725869100357,183.36200468644927,181.73461081455164,0.08277669858015546,7.822840962314693
2,S01,21_07_20_continuar_300,2021,same topic ,3,7.958334633842547,8.018269864037054,0.5763052510423599,o,2_pre_n,continuar,ultimate,,9.226528124927462,6.349972864144261,166.2303851475568,166.6089446722933,0.05993523019450642,7.9883022489398
3,S01,21_07_20_continuar_300,2021,same topic ,2,8.143987663957235,8.206846563917328,0.39065222092767193,i,1_pre_n,continuar,ultimate,,8.540066700374084,6.5904214149176115,161.26296754915444,163.25714275500928,0.06285889996009253,8.175417113937282
4,S01,21_07_20_continuar_300,2021,same topic ,1,8.34021584547346,8.460086305862472,0.19442403941144626,ua,n,continuar,ultimate,whisper,-87.7061534015191,0.2660297462657257,,,0.11987046038901106,8.400151075667967
0,S01,21_06_24_CovidDiecinueve_22,2021,same topic,5,9.892505430870163,9.976030609314249,0.6947094352908145,i,3_pre_n,Covid,,,15.70027267830162,15.464714179406984,146.3736167439954,146.85063384864208,0.08352517844408602,9.934268020092205
1,S01,21_06_24_CovidDiecinueve_22,2021,same topic,4,10.03458121361938,10.105540657253293,0.5526336525415978,ie,2_pre_n,Diecinueve,penultimate,,13.335225164464841,11.857538233530285,141.30153993029475,138.14183095135868,0.07095944363391382,10.070060935436336
2,S01,21_06_24_CovidDiecinueve_22,2021,same topic,3,10.201676887043309,10.237156608860266,0.3855379791176681,i,1_pre_n,Diecinueve,penultimate,creaky,-212.4646466196678,9.291893182837198,111.16958430686107,108.64095322339627,0.03547972181695691,10.219416747951787
3,S01,21_06_24_CovidDiecinueve_22,2021,same topic,2,10.329753929775737,10.399974212538464,0.2574609363852396,ue,n,Diecinueve,penultimate,creaky,-200.0,,,,0.07022028276272607,10.3648640711571
4,S01,21_06_24_CovidDiecinueve_22,2021,same topic,1,10.450411067275736,10.587214866160977,0.13680379888524108,e,1_post_n,Diecinueve,penultimate,whisper,-200.0,,,,0.13680379888524108,10.518812966718357
0,S01,21_06_25_UnaSemana_3,2021,new topic,5,10.26319932728826,10.355575479514735,0.6550226061211113,ou,3_pre_n,solo,,,10.56424985044543,16.312655672463798,164.74170757756423,161.84778892076224,0.09237615222647477,10.309387403401498
1,S01,21_06_25_UnaSemana_3,2021,new topic,4,10.418278293290504,10.478658780630134,0.49994364011886816,a,2_pre_n,una,,,13.164863913838216,12.906912235673841,127.66490405005347,127.85947173443755,0.06038048733963031,10.44846853696032
2,S01,21_06_25_UnaSemana_3,2021,new topic,3,10.576377819815946,10.612760933982132,0.34184411359342626,e,1_pre_n,semana,penultimate,,-200.0,,130.82240599071667,125.2572481246275,0.03638311416618656,10.594569376899038
3,S01,21_06_25_UnaSemana_3,2021,new topic,2,10.690945923998832,10.763712152331205,0.22727600941053971,a,n,semana,penultimate,whisper,-200.0,,,,0.07276622833237312,10.727329038165019
4,S01,21_06_25_UnaSemana_3,2021,new topic,1,10.807062245805811,10.918221933409372,0.11115968760356054,a,1_post_n,semana,penultimate,whisper,-200.0,,,,0.11115968760356054,10.862642089607592
0,S01,21_07_08_capitales_183,2021,new topic,5,9.819750552290493,9.88070993050036,0.7444900225556772,e,3_pre_n,de,,,20.064555757075553,17.78202098139183,136.29631624001928,135.8167173596091,0.06095937820986741,9.850230241395426
1,S01,21_07_08_capitales_183,2021,new topic,4,9.94983831793312,10.004187643084085,0.614402256913051,a,2_pre_n,capitales,penultimate,,7.0520729607668855,5.531367195508108,129.98163445211895,128.9125702804598,0.05434932515096591,9.977012980508603
2,S01,21_07_08_capitales_183,2021,new topic,3,10.073960425372487,10.11508964440565,0.4902801494736835,i,1_pre_n,capitales,penultimate,,8.104715687199633,3.904587722178462,113.06288953719903,110.54526568786586,0.04112921903316291,10.094525034889068
3,S01,21_07_08_capitales_183,2021,new topic,2,10.207133821894837,10.279844405542752,0.3571067529513332,a,n,capitales,penultimate,whisper,-200.0,,,,0.07271058364791472,10.243489113718795
4,S01,21_07_08_capitales_183,2021,new topic,1,10.356227240890055,10.436126432320352,0.20801333395611543,e,1_post_n,capitales,penultimate,whisper,-200.0,,,,0.07989919143029667,10.396176836605203
0,S01,21_06_24_Sarajevo_19,2021,adjacent topic,5,9.847319223547421,9.901697596974792,0.6610354284484625,e,3_pre_n,de,,,15.943338690024241,9.191396816819038,129.06927619475405,128.81323853981917,0.05437837342737062,9.874508410261107
1,S01,21_06_24_Sarajevo_19,2021,adjacent topic,4,10.013393715366144,10.076590203403358,0.49496093662973983,a,2_pre_n,Sarajevo,penultimate,,5.158828552248503,4.57382949028638,127.85975334628588,126.67263175977108,0.06319648803721378,10.04499195938475
2,S01,21_06_24_Sarajevo_19,2021,adjacent topic,3,10.122150462220883,10.197104436404555,0.3862041897750004,a,1_pre_n,Sarajevo,penultimate,creaky,22.58054027315551,-0.8780176256623857,,109.87721106769354,0.07495397418367133,10.159627449312719
3,S01,21_06_24_Sarajevo_19,2021,adjacent topic,2,10.269119039051612,10.324967098247289,0.2392356129442721,e,n,Sarajevo,penultimate,creaky,-51.96060554526264,0.9708984061507667,,,0.055848059195676925,10.297043068649451
4,S01,21_06_24_Sarajevo_19,2021,adjacent topic,1,10.3939829948912,10.508354651995884,0.11437165710468378,o,1_post_n,Sarajevo,penultimate,whisper,-200.0,,,,0.11437165710468378,10.451168823443542
0,S01,21_05_10_calle_277,2021,new topic,5,8.299385775892693,8.421434857011967,1.0833091143655782,o,3_pre_n,reporteros,,,9.188784280857199,9.99241527028872,148.7489048350791,150.3335006495617,0.1220490811192736,8.360410316452331
1,S01,21_05_10_calle_277,2021,new topic,4,8.92218329166077,8.982472596791979,0.4605115985975008,e,2_pre_n,de,,,3.2792744691478197,1.1144815849923049,138.6490800123325,141.06631038818622,0.06028930513120834,8.952327944226376
2,S01,21_05_10_calle_277,2021,new topic,3,9.026586722497742,9.079523673344655,0.3561081677605298,a,1_pre_n,la,,,2.123312791983275,2.6270560768082927,116.32715133971728,125.07827525240663,0.05293695084691308,9.053055197921198
3,S01,21_05_10_calle_277,2021,new topic,2,9.125362490307992,9.184181324582342,0.257332399950279,a,n,calle,penultimate,whisper,0.15045427243978296,-1.5587928718291086,,,0.05881883427434964,9.154771907445166
4,S01,21_05_10_calle_277,2021,new topic,1,9.226824979431246,9.382694890258271,0.1558699108270254,e,1_post_n,calle,penultimate,whisper,5.352026125575496,6.266460243993387,,87.81472253361699,0.1558699108270254,9.304759934844759
0,S01,21_06_14_DosMilVeintiuno_68,2021,new topic,5,8.815257561281339,8.899208650264585,1.2136409900122036,o,3_pre_n,dos,,,11.706789350820236,9.815754997707632,126.00749436087027,129.6614298135551,0.08395108898324644,8.857233105772963
1,S01,21_06_14_DosMilVeintiuno_68,2021,new topic,4,9.09362169843631,9.171681482929502,0.9352768528572319,i,2_pre_n,mil,,,13.202826130957066,11.84805717942083,148.61556277977175,146.48965109464544,0.07805978449319184,9.132651590682906
2,S01,21_06_14_DosMilVeintiuno_68,2021,new topic,3,9.551464392542334,9.673708960710918,0.4774341587512083,ei,1_pre_n,veintiuno,penultimate,whisper,7.289897433153315,9.923149880109388,143.6519119274758,137.81497433596832,0.12224456816858442,9.612586676626627
3,S01,21_06_14_DosMilVeintiuno_68,2021,new topic,2,9.731387674545902,9.81239311128412,0.29751087674764065,iu,n,veintiuno,penultimate,whisper,11.96035488907496,9.46254930706445,124.67485838342877,124.21787018854134,0.08100543673821825,9.771890392915012
4,S01,21_06_14_DosMilVeintiuno_68,2021,new topic,1,9.92727354884014,10.028898551293542,0.10162500245340311,o,1_post_n,veintiuno,penultimate,whisper,12.733653208974161,11.960946707539955,125.41762656480333,125.44094052032456,0.10162500245340311,9.97808605006684
0,S01,98_04_27_espanola_117,1998,new topic,5,8.684484746304966,8.761301633818158,0.6931114280583603,io,3_pre_n,Televisión,,,7.5295637238254916,9.206284296965164,168.1548949575688,170.7474252714587,0.07681688751319271,8.722893190061562
1,S01,98_04_27_espanola_117,1998,new topic,4,8.797221834072957,8.850482820657659,0.5803743402903692,e,2_pre_n,Española,penultimate,,13.150740195874153,10.805963551445865,145.67989002247597,146.7017809021958,0.0532609865847018,8.823852327365309
2,S01,98_04_27_espanola_117,1998,new topic,3,8.974546559411387,9.044947353071567,0.40304961495193936,a,1_pre_n,Española,penultimate,,8.755397582447333,4.261493222472107,144.90165978609784,144.1703596754021,0.07040079366018048,9.009746956241477
3,S01,98_04_27_espanola_117,1998,new topic,2,9.132889912316074,9.194821292065727,0.2447062620472522,o,n,Española,penultimate,whisper,-200.0,4.520503054385702,257.9449067489323,259.94362855070904,0.06193137974965346,9.1638556021909
4,S01,98_04_27_espanola_117,1998,new topic,1,9.245656165881302,9.377596174363326,0.13194000848202414,a,1_post_n,Española,penultimate,whisper,-200.0,3.189899392242511,256.1095869486419,246.38726175942617,0.13194000848202414,9.311626170122313
0,S01,21_07_06_recurso_127,2021,same topic,5,9.051982603560196,9.17409684702924,0.9644760865420619,a,3_pre_n,presenteran,,,16.023612415284198,14.818323917925245,147.23683228935778,146.83530952713338,0.12211424346904387,9.113039725294719
1,S01,21_07_06_recurso_127,2021,same topic,4,9.367620188517696,9.444861125651732,0.6488385015845619,u,2_pre_n,un,,,11.621896599572008,12.593496044617225,164.1383186627413,162.68324565290592,0.0772409371340359,9.406240657084714
2,S01,21_07_06_recurso_127,2021,same topic,3,9.552114748810519,9.606551218790695,0.46434394129173917,e,1_pre_n,recurso,penultimate,,10.502806303161595,6.363436748196421,120.75688453289183,119.07092084691077,0.05443646998017648,9.579332983800608
3,S01,21_07_06_recurso_127,2021,same topic,2,9.703357989475451,9.748966923783168,0.3131007006268067,u,n,recurso,penultimate,,0.8721625394521865,2.7007128256957724,95.94754027616484,94.41245851560778,0.045608934307717064,9.72616245662931
4,S01,21_07_06_recurso_127,2021,same topic,1,9.904184426023942,10.016458690102258,0.11227426407831587,o,1_post_n,recurso,penultimate,whisper,-200.0,,,,0.11227426407831587,9.9603215580631
0,S01,21_06_08_posible_87,2021,same topic,5,8.539458133966379,8.608275070943396,0.6897969703188114,e,3_pre_n,brevedad,,,13.637008313578365,12.843040459170261,146.3429047613357,146.47229147337916,0.06881693697701685,8.573866602454888
1,S01,21_06_08_posible_87,2021,same topic,4,8.653828375945455,8.716788552328683,0.5754267283397354,a,2_pre_n,brevedad,,,16.159970879661188,10.02712208939315,142.22759632520106,141.8666058121375,0.06296017638322837,8.68530846413707
